Payment_type_Hourly,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Hourly_Rate,Applicants_Num,Category,Client_Country
0,0,2,0,8,0,175,,3,Big Data & Business Analytics,United Arab Emirates
0,1,0,5.707110265,8,1.098612289,20,,8,Backend Development,India
1,0,1,0,12,0,,37.5,35,Game Development,Germany
0,1,2,4.510859507,16,0,1000,,35,Full-Stack Development,Australia
1,1,2,0,16,0,,7.5,8,Android App Development,United States
0,1,1,5.993961427,8,3.17805383,10,,3,Android & Mobile App Development,Vietnam
0,1,2,6.216606101,8,2.397895273,10,,3,Android Development,Pakistan
1,0,1,0,12,0,,60.5,18,Android App Development,Philippines
1,0,2,0,12,0,,4,13,Android & Mobile App Development,United States
0,1,2,6.685860947,12,2.890371758,50,,13,Full-Stack Development,India
0,1,2,8.699681401,12,2.708050201,50,,35,Hybrid & Native App Development,India
0,0,2,0,8,0,500,,13,E-commerce Marketing & Platforms,Egypt
0,1,2,9.105090961,8,6.445719819,5,,50,Web & Branding Development,United Kingdom
0,1,1,3.931825633,8,0,25,,18,Android & Mobile App Development,Nigeria
0,1,2,4.615120517,12,0,350,,8,Full-Stack Development,United States
0,1,1,4.110873864,8,0.693147181,25,,35,Web & Branding Development,India
0,1,2,5.707110265,12,0,100,,3,Android & Mobile App Development,Sri Lanka
0,1,0,6.803505258,8,4.59511985,5,,3,Big Data & Business Analytics,Hong Kong
1,1,1,9.210440367,16,3.526360525,,32.5,18,Hybrid & Native App Development,United States
0,1,2,6.908754779,8,3.737669618,8,,13,Shopify & E-commerce Marketing,India
1,1,1,9.903537551,16,4.143134726,,20,35,Backend Development,Singapore
1,1,1,9.903537551,16,3.784189634,,16,35,DevOps & Cloud Platforms,Canada
0,0,1,0,12,0,200,,8,Data Analysis & Visualization,India
0,0,1,0,8,0,50,,18,API & Data Engineering,New Zealand
0,1,2,6.685860947,12,2.302585093,201,,3,Android App Development,Pakistan
1,1,2,8.294299609,16,0,,25,8,Business Strategy & Development,United States
1,1,1,3.713572067,8,0,,20,50,Full-Stack Development,United States
0,1,2,6.685860947,12,2.302585093,200,,18,Business Strategy & Development,Pakistan
0,1,1,4.510859507,8,1.386294361,13,,13,Android Development,India
0,1,1,3.713572067,8,1.609437912,12,,3,Android App Development,India
1,1,1,9.210440367,16,2.944438979,,35,35,Backend Development,United States
0,1,0,4.394449155,8,0,12,,3,Android & Mobile App Development,India
0,1,2,0,8,0,12,,3,Android App Development,India
1,1,1,9.210440367,16,3.17805383,,22.5,18,WordPress & Web Development,Canada
1,1,1,3.044522438,16,0,,65,18,E-commerce & Shopify Platforms,United States
0,1,1,5.707110265,12,0,50,,3,E-commerce & Shopify Platforms,India
0,1,2,3.044522438,16,1.098612289,1000,,35,Business Strategy & Development,India
1,1,2,11.28979441,16,1.609437912,,19,50,Web & Branding Development,United States
1,0,1,0,12,0,,15.5,3,Marketing Strategy & Campaigns,Pakistan
1,1,2,9.210440367,16,1.945910149,,25.5,18,RESTful API Development,United States
1,1,1,11.51293546,16,4.094344562,,37,18,React & Frontend Development,United States
0,0,2,0,8,0,150,,13,Shopify & E-commerce Marketing,Thailand
1,1,1,4.394449155,16,0,,45,18,Web & Branding Development,United States
0,0,2,0,12,0,125,,8,WordPress & Web Development,India
0,1,2,6.908754779,8,3.80666249,5,,35,Web & Branding Development,New Zealand
1,0,2,0,16,0,,75,35,Full-Stack Development,Australia
1,1,2,0,8,0,,12.5,8,Full-Stack Development,Pakistan
1,1,0,11.51293546,16,4.304065093,,45,3,DevOps & Cloud Platforms,United States
1,1,1,0,8,0,,12.5,8,Full-Stack Development,Pakistan
1,1,1,11.00211651,16,5.147494477,,12.5,13,Web & Branding Development,Netherlands
0,1,1,0,8,0,20,,3,Android & Mobile App Development,India
0,1,2,0,8,0,20,,3,Android & Mobile App Development,India
0,0,2,0,8,0,30,,8,API Integration & Development,India
0,0,1,0,4,0,10,,3,Full-Stack Development,Algeria
0,1,1,6.908754779,12,1.609437912,200,,50,Web Design & Development,United States
1,1,2,0,16,0,,9.5,35,React & Frontend Development,India
0,1,1,0,12,0,300,,8,Game Development,United States
1,0,2,0,12,0,,10,35,Android & Mobile App Development,United States
1,1,2,10.30898599,16,5.613128106,,22.5,35,Frontend & WordPress Development,China
1,1,0,0,16,0,,9.5,35,Frontend & WordPress Development,India
1,1,1,0,16,0,,9.5,18,Frontend Branding Development,Hong Kong
1,1,1,6.908754779,16,2.302585093,,50,8,E-commerce & Shopify Platforms,Australia
1,1,1,11.51293546,16,3.295836866,,15,18,React & Frontend Development,Australia
0,1,2,0,16,0,5000,,18,DevOps & Cloud Platforms,Philippines
1,1,1,3.931825633,8,0,,16,18,WordPress & Web Development,United States
0,0,2,0,12,0,1200,,3,Full-Stack Development,United States
1,1,2,6.908754779,16,0.693147181,,32,13,API & Data Engineering,Switzerland
0,1,2,3.931825633,16,1.098612289,1000,,18,Machine Learning & AI Development,India
0,1,2,4.615120517,8,2.079441542,30,,3,Android & Mobile App Development,India
0,1,2,7.601402335,12,1.098612289,120,,35,Android App Development,United States
1,1,2,4.394449155,16,0.693147181,,11,35,Full-Stack Development,United States
1,1,2,11.40757606,16,3.526360525,,20,8,RESTful API Development,United States
1,1,2,11.00211651,16,4.219507705,,35,35,Android Development,United States
1,1,2,11.51293546,16,4.094344562,,47.5,18,Web & Branding Development,United States
0,0,1,0,12,0,6500,,18,Game Development,Australia
1,1,2,0,8,0,,6.5,18,Web & Branding Development,Australia
0,0,2,0,8,0,35,,8,E-commerce & Shopify Platforms,Australia
0,1,1,0,12,0,50,,3,Project Management & Skills,India
1,1,2,5.707110265,16,0,,17.5,35,WordPress & Web Development,United States
1,1,1,0,16,0,,12.5,3,Big Data & Business Analytics,India
1,1,1,8.006700845,16,3.63758616,,22.5,13,Full-Stack Development,Australia
0,1,1,0,8,0,10,,3,Android App Development,India
1,1,2,10.30898599,8,3.33220451,,27.5,8,WordPress & Web Development,United States
1,1,2,3.044522438,16,0.693147181,,11,13,React & Frontend Development,United States
1,1,2,6.908754779,8,1.791759469,,40,13,Full-Stack Development,Australia
0,0,2,0,8,0,35,,3,Algorithm & Backend Programming,Australia
0,1,2,9.903537551,12,4.248495242,220,,13,Android & Mobile App Development,Colombia
0,1,2,6.216606101,8,1.386294361,12,,8,Android & Mobile App Development,India
0,1,0,0,8,0,10,,3,Android & Mobile App Development,India
0,0,2,0,16,0,1000,,13,Android & Mobile App Development,United States
1,1,1,5.707110265,16,1.098612289,,55,3,Android & Mobile App Development,Turkey
0,0,2,0,12,0,1200,,35,Programming Languages & Web Development,Turkmenistan
1,1,1,4.615120517,16,0.693147181,,16,35,WordPress & Web Development,Canada
0,1,0,5.707110265,12,0.693147181,170,,3,RESTful API Development,Pakistan
1,1,1,9.903537551,16,3.17805383,,77.5,35,Mobile Game Development,Canada
1,0,1,0,12,0,,16.5,13,Social Media Marketing,United States
0,1,2,8.517393171,12,3.912023005,500,,35,Android & Mobile App Development,United States
1,1,1,8.699681401,16,1.609437912,,25,13,E-commerce & Shopify Platforms,United Kingdom
0,1,0,10.59665973,12,1.791759469,100,,18,Shopify & E-commerce Marketing,United States
1,1,1,8.853808275,16,2.833213344,,5,35,Full-Stack Development,United States
0,1,2,4.615120517,12,0.693147181,250,,3,Mobile Game Development,India
1,1,1,6.552507887,16,2.302585093,,12,35,Frontend & WordPress Development,Australia
1,1,2,0,16,0,,22.5,8,Backend Development,United States
1,1,2,7.601402335,16,3.33220451,,14,35,Android & Mobile App Development,Canada
1,1,2,8.699681401,8,3.988984047,,18.5,35,Web Design & Development,Canada
0,1,2,7.601402335,8,4.700480366,5,,8,Full-Stack Development,Mexico
1,1,1,4.615120517,8,0.693147181,,30,35,Algorithm & Backend Programming,United States
0,0,2,0,8,0,100,,3,Shopify & E-commerce Marketing,China
1,1,2,10.81979828,16,4.394449155,,12.5,13,Full-Stack Development,United States
1,0,2,0,4,0,,37,8,RESTful API Development,India
1,1,2,0,16,0,,15,35,Data Science & SQL Development,United Kingdom
1,1,2,8.699681401,4,0.693147181,,11.5,50,Frontend & WordPress Development,United States
0,1,0,9.210440367,16,1.098612289,800,,8,Game Development,Canada
1,0,2,0,12,0,,22.5,3,Social Media Marketing,Saudi Arabia
0,1,1,5.993961427,16,1.098612289,2200,,13,Android App Development,United Kingdom
0,1,2,11.15626481,12,4.060443011,100,,35,API & Data Engineering,United Kingdom
1,1,1,9.210440367,8,1.609437912,,55,8,API & Data Engineering,United States
0,1,2,4.110873864,12,1.098612289,50,,8,API & Data Engineering,India
0,0,2,0,12,0,3500,,35,Frontend & WordPress Development,Singapore
0,0,2,0,12,0,30000,,13,Business Strategy & Development,Singapore
0,1,2,6.552507887,12,2.079441542,100,,3,DevOps & Cloud Platforms,United States
0,1,1,9.210440367,8,3.713572067,20,,8,Data Science & SQL Development,United States
0,1,1,0,12,0,150,,8,Blockchain & Smart Contracts,United States
0,1,2,9.210440367,8,4.700480366,5,,8,Marketing Automation & CRM,Australia
0,1,0,0,12,0,50,,8,API & Data Engineering,United States
0,1,2,0,8,0,10,,8,Blockchain & Smart Contracts,United States
1,0,1,0,12,0,,30,13,Shopify & E-commerce Marketing,United Kingdom
1,1,2,8.006700845,8,3.295836866,,12.5,35,WordPress & Web Development,United Kingdom
1,1,2,4.394449155,16,4.418840608,,13.5,3,Hybrid & Native App Development,United States
0,1,2,4.615120517,8,2.079441542,30,,8,Android & Mobile App Development,India
0,0,1,0,8,0,250,,8,E-commerce Marketing & Platforms,Palestinian Territories
1,0,2,0,12,0,,55,35,Android App Development,United States
0,1,2,8.517393171,12,3.295836866,100,,50,Android & Mobile App Development,United States
1,0,2,0,12,0,,9,8,Hybrid & Native App Development,India
0,1,2,8.517393171,16,3.258096538,1500,,35,E-commerce & WordPress Development,United States
0,0,1,0,16,0,3000,,13,Game Development,United States
1,0,1,0,8,0,,22.5,13,Frontend & WordPress Development,Japan
0,1,1,6.552507887,12,2.302585093,100,,8,DevOps & Cloud Platforms,Australia
0,1,2,0,12,0,150,,18,Web Design & Development,United States
1,1,2,7.601402335,16,1.945910149,,8.5,35,Web & Branding Development,Canada
1,1,1,9.903537551,16,2.995732274,,47.5,13,Big Data & Business Analytics,Canada
1,1,2,11.51293546,16,5.755742214,,22.5,8,Game Development,Singapore
0,0,2,0,8,0,200,,3,Full-Stack Development,Uruguay
0,1,2,8.699681401,12,3.496507561,150,,8,RESTful API Development,United Kingdom
1,0,1,0,12,0,,15,18,Frontend & WordPress Development,United States
0,1,2,6.552507887,16,2.564949357,30000,,50,Backend Development,Canada
1,1,2,5.993961427,8,2.079441542,,30,35,React & Frontend Development,India
1,0,1,0,12,0,,25,13,React & Frontend Development,United States
0,1,1,0,8,0,30,,13,Social Media Marketing,Saudi Arabia
1,0,2,0,12,0,,32.5,13,Web Design & Development,United States
0,1,1,0,16,0,20000,,35,Full-Stack Development,United States
1,1,2,8.987321813,16,3.610917913,,22.5,35,RESTful API Development,United States
1,1,2,6.398594935,16,0,,12.5,18,Influencer & Social Media Marketing,United States
1,1,1,11.51293546,8,5.017279837,,22.5,8,Web & Branding Development,United States
1,1,2,11.00211651,16,2.833213344,,48,18,Backend Development,United States
1,0,1,0,12,0,,35,50,Android & Mobile App Development,United States
0,1,2,9.903537551,12,4.465908119,200,,35,WordPress & Web Development,Brazil
1,1,1,11.51293546,16,4.882801923,,17.5,3,React & Frontend Development,United States
1,0,0,0,4,0,,30,8,DevOps & Cloud Platforms,Canada
1,0,2,0,4,0,,20,18,Full-Stack Development,Italy
1,1,1,8.006700845,16,2.397895273,,37.5,35,Frontend Branding Development,United States
1,0,1,0,12,0,,22.5,13,Data Science & SQL Development,United States
0,0,1,0,8,0,500,,35,Hybrid & Native App Development,United States
0,1,1,9.903537551,12,4.465908119,150,,18,API Integration & Development,Brazil
1,0,1,0,12,0,,60.5,35,Hybrid & Native App Development,Brazil
1,1,2,8.006700845,16,1.609437912,,45,18,Programming Languages & Web Development,United States
1,1,2,8.853808275,8,2.397895273,,35,13,Business Strategy & Development,United States
1,0,2,0,4,0,,16.5,8,Content Marketing & Strategy,New Zealand
1,0,1,0,8,0,,20,3,Full-Stack Development,United Kingdom
0,1,2,6.908754779,8,2.302585093,31,,13,Backend Development,United States
0,1,2,0,12,0,50,,8,Web Design & Development,Canada
1,1,2,3.433987204,8,0,,22.5,35,Full-Stack Development,Guatemala
0,1,2,6.216606101,12,0.693147181,200,,13,Web Design & Development,United States
0,1,2,11.51293546,16,0,1000,,3,WordPress & Web Development,United States
0,1,2,8.006700845,12,2.397895273,100,,3,AI & Mobile App Development,Ireland
1,0,0,0,12,0,,35,50,Mobile Game Development,Portugal
0,1,2,0,16,0,3000,,35,Android & Mobile App Development,United States
0,1,1,7.601402335,12,2.708050201,200,,35,API & Data Engineering,India
1,1,1,11.51293546,16,5.991464547,,3,3,Frontend & WordPress Development,United States
1,1,1,11.00211651,8,4.564348191,,22.5,35,Frontend Branding Development,United States
1,1,2,8.853808275,16,3.401197382,,37,18,Full-Stack Development,United Kingdom
0,1,1,11.15626481,12,5.252273428,50,,8,Web Design & Development,Malaysia
1,1,1,9.105090961,12,1.386294361,,30,18,React & Frontend Development,United States
1,1,2,8.699681401,8,3.988984047,,25,35,Web Design & Development,Canada
1,0,1,0,12,0,,52.5,13,Machine Learning & AI Development,Brazil
1,0,2,0,12,0,,15,35,Big Data & Business Analytics,United States
1,1,1,0,12,0,,40,50,Web Design & Development,United Kingdom
1,1,1,6.908754779,8,2.079441542,,52.5,50,Frontend & WordPress Development,Canada
1,0,1,0,12,0,,40,50,E-commerce & Shopify Platforms,South Africa
0,1,2,6.908754779,12,2.63905733,100,,8,Android App Development,Canada
1,1,2,0,16,0,,52.5,50,Android & Mobile App Development,United States
1,1,1,0,8,0,,22.5,35,E-commerce & WordPress Development,United States
0,1,1,6.552507887,12,1.098612289,450,,8,Android & Mobile App Development,United States
1,1,2,5.707110265,8,0.693147181,,39,50,RESTful API Development,United States
1,0,1,0,4,0,,15,8,WordPress & Web Development,Canada
1,1,1,9.210440367,16,1.386294361,,27.5,35,WordPress & Web Development,United States
0,1,2,6.216606101,12,0,150,,8,Full-Stack Development,United States
1,1,1,6.685860947,16,1.386294361,,50,18,Full-Stack Development,Pakistan
1,1,1,8.006700845,8,2.995732274,,20,35,Full-Stack Development,United States
1,1,2,7.601402335,8,0,,22.5,35,Web & Branding Development,Canada
0,1,0,6.685860947,16,3.218875825,1000,,8,API & Data Engineering,Argentina
0,1,0,2.397895273,16,0,1500,,18,E-commerce & WordPress Development,United States
0,0,2,0,8,0,450,,13,Shopify & E-commerce Marketing,Pakistan
0,0,1,0,12,0,300,,8,E-commerce & WordPress Development,Uganda
1,1,2,6.685860947,16,0.693147181,,22.5,3,AI & Mobile App Development,United States
0,1,0,5.303304908,12,1.098612289,50,,13,API & Data Engineering,United States
0,1,1,4.615120517,12,1.098612289,200,,35,E-commerce & Shopify Platforms,United States
1,1,2,0,8,0,,10,8,E-commerce Marketing & Platforms,Turkey
0,1,2,4.262679877,12,0.693147181,100,,3,WordPress & Web Development,United Kingdom
0,1,2,0,16,0,800,,8,API & Data Engineering,China
1,1,2,7.601402335,16,2.772588722,,7.5,3,Web & Branding Development,United States
0,0,2,0,4,0,40,,8,Data Science & SQL Development,United States
1,1,2,5.303304908,8,0.693147181,,37,8,Mobile Game Development,United States
0,1,1,4.615120517,8,2.197224577,20,,13,Salesforce & CRM Development,Croatia
1,0,1,0,12,0,,42.5,35,React & Frontend Development,United States
0,0,1,0,8,0,500,,18,Frontend & WordPress Development,United States
1,0,2,0,12,0,,55,8,Salesforce & CRM Development,United States
0,1,2,6.908754779,12,2.302585093,75,,8,WordPress & Web Development,United States
0,1,1,5.707110265,8,1.791759469,10,,13,Salesforce & CRM Development,Canada
0,1,1,11.51293546,16,0,1000,,3,Hybrid & Native App Development,United States
1,0,2,0,8,0,,15,8,Algorithm & Backend Programming,Egypt
1,0,1,0,12,0,,65,35,Full-Stack Development,United States
1,0,2,0,4,0,,45,35,Frontend & WordPress Development,United States
1,1,1,10.59665973,16,3.36729583,,35,18,Full-Stack Development,United States
1,1,2,8.006700845,8,2.708050201,,52.5,13,Social Media Marketing,United States
0,0,2,0,8,0,500,,3,Full-Stack Development,Uganda
1,0,2,0,12,0,,58,35,Hybrid & Native App Development,United States
1,1,1,0,4,0,,50,13,RESTful API Development,United States
0,0,0,0,16,0,1500,,35,Frontend Branding Development,United States
1,1,1,8.987321813,16,0,,10,50,Web Design & Development,Canada
0,0,2,0,12,0,1000,,18,Android & Mobile App Development,Belgium
0,1,2,0,12,0,150,,3,Big Data & Business Analytics,United States
0,0,2,0,12,0,750,,18,React & Frontend Development,United States
0,1,1,5.993961427,8,1.945910149,10,,8,Big Data & Business Analytics,United Kingdom
1,1,2,9.210440367,16,0,,37.5,8,Business Strategy & Development,United States
1,1,2,11.51293546,16,1.098612289,,80,35,React & Frontend Development,United States
1,1,2,0,12,0,,37,35,Blockchain & Smart Contracts,United States
1,1,2,11.51293546,12,3.931825633,,50,50,Full-Stack Development,Canada
1,1,2,8.699681401,16,2.890371758,,55,13,Big Data & Business Analytics,Canada
1,0,1,0,8,0,,22.5,8,API & Data Engineering,India
0,1,1,4.394449155,16,5.192956851,5500,,35,E-commerce & WordPress Development,United States
0,0,1,0,12,0,2500,,35,Android & Mobile App Development,United Kingdom
1,0,1,0,12,0,,37.5,8,Blockchain & Smart Contracts,India
1,1,2,9.105090961,16,3.295836866,,65,50,RESTful API Development,Italy
0,0,2,0,4,0,20,,3,Digital & Social Media Marketing,South Korea
0,1,1,10.30898599,12,4.143134726,500,,35,RESTful API Development,Australia
1,0,2,0,12,0,,79.5,50,Frontend & WordPress Development,United States
0,0,2,0,16,0,2000,,50,Frontend & WordPress Development,Canada
1,1,2,9.903537551,8,2.63905733,,72.5,18,Hybrid & Native App Development,United States
0,1,1,9.210440367,12,2.833213344,400,,3,RESTful API Development,United States
0,1,2,0,12,0,100,,3,Project Management & Skills,United States
1,1,2,8.006700845,8,2.302585093,,18.5,50,Full-Stack Development,United States
0,1,2,5.303304908,12,0.693147181,300,,13,Full-Stack Development,United States
1,1,1,4.394449155,16,0,,22.5,35,WordPress & Web Development,Netherlands
1,0,1,0,12,0,,22.5,8,Web & Branding Development,United States
1,1,2,11.00211651,16,3.931825633,,37,35,Testing & Automation,Australia
1,1,1,11.51293546,16,1.098612289,,30,35,Backend Development,United States
1,1,2,8.294299609,16,2.079441542,,30,35,Frontend & WordPress Development,Canada
1,1,0,10.59665973,8,3.17805383,,32.5,50,Web Design & Development,United States
1,1,1,6.908754779,16,1.945910149,,45,50,Frontend Branding Development,United States
0,1,1,11.51293546,16,0,1000,,3,Hybrid & Native App Development,United States
0,0,1,0,12,0,4000,,35,Frontend Branding Development,United States
0,0,1,0,12,0,1500,,35,E-commerce & Shopify Platforms,United States
0,1,1,6.216606101,12,0.693147181,400,,8,Android App Development,Finland
1,1,2,4.394449155,16,0,,30,13,Backend Development,United States
0,1,0,9.903537551,12,3.218875825,400,,35,E-commerce & Shopify Platforms,United Kingdom
0,1,2,11.51293546,16,0,1000,,3,Hybrid & Native App Development,United States
0,1,2,0,12,0,2500,,8,E-commerce & Shopify Platforms,Canada
1,1,1,7.601402335,8,0,,25.5,13,E-commerce Marketing & Platforms,United States
0,1,2,7.601402335,12,2.564949357,500,,50,WordPress & Web Development,United States
1,0,2,0,8,0,,27.5,8,WordPress & Web Development,United States
0,1,1,9.210440367,12,3.044522438,300,,13,AI & Mobile App Development,United States
0,1,2,0,16,0,600,,35,E-commerce & Shopify Platforms,United States
0,1,2,8.517393171,8,3.526360525,20,,13,Full-Stack Development,United States
1,0,1,0,12,0,,32.5,13,Salesforce & CRM Development,Australia
0,1,2,0,16,0,1000,,35,Blockchain & Smart Contracts,Indonesia
1,1,1,9.903537551,16,2.079441542,,28.5,35,Full-Stack Development,United Kingdom
1,1,2,11.51293546,16,2.772588722,,11.5,35,API & Data Engineering,United States
0,0,1,0,16,0,1000,,8,Web & Branding Development,United States
1,0,2,0,12,0,,37,13,Business Strategy & Development,Pakistan
0,1,2,0,12,0,100,,3,Salesforce & CRM Development,United States
1,1,0,6.398594935,16,1.098612289,,14,35,E-commerce & Shopify Platforms,United States
0,0,2,0,16,0,1500,,35,Web & Branding Development,United States
0,1,2,0,12,0,250,,3,Full-Stack Development,United States
1,1,2,11.15626481,16,4.94875989,,25.5,8,RESTful API Development,United States
1,1,2,0,8,0,,30,35,WordPress & Web Development,United States
0,1,2,0,16,0,9957,,18,WordPress & Web Development,Ukraine
0,1,1,5.303304908,12,0.693147181,450,,35,E-commerce & Shopify Platforms,United States
0,1,2,4.615120517,8,1.386294361,10,,35,Programming Languages & Web Development,Turkey
0,1,1,0,12,0,500,,50,Frontend & WordPress Development,United Kingdom
1,0,1,0,4,0,,25.5,13,Android & Mobile App Development,Austria
1,1,1,11.51293546,16,4.787491743,,37,18,DevOps & Cloud Platforms,United States
1,0,2,0,4,0,,32.5,35,Frontend & WordPress Development,United States
1,0,1,0,16,0,,20,8,Full-Stack Development,Tunisia
0,0,2,0,12,0,800,,18,Full-Stack Development,United Kingdom
0,1,1,9.210440367,8,5.433722004,10,,35,React & Frontend Development,India
1,1,1,9.210440367,16,3.17805383,,22.5,50,Full-Stack Development,United States
0,0,0,0,12,0,1500,,35,Web & Branding Development,United States
0,1,2,5.303304908,12,0,350,,35,Hybrid & Native App Development,United Arab Emirates
1,0,2,0,12,0,,22.5,3,Big Data & Business Analytics,Saudi Arabia
1,1,2,9.903537551,16,4.007333185,,25,50,React & Frontend Development,United States
0,1,2,8.006700845,12,3.135494216,200,,13,Frontend & WordPress Development,Morocco
0,1,1,9.210440367,8,5.433722004,25,,35,API & Data Engineering,India
1,1,1,4.394449155,8,0,,65,18,WordPress & Web Development,United States
1,0,2,0,12,0,,37,3,Blockchain & Smart Contracts,Uganda
1,1,1,11.51293546,16,3.465735903,,12.5,35,React & Frontend Development,United States
0,1,1,11.51293546,16,6.54534966,1000,,35,Mobile Game Development,United States
0,0,2,0,16,0,700,,8,Web Design & Development,United States
0,1,0,4.510859507,8,0,25,,3,Full-Stack Development,United States
1,1,2,11.28979441,16,1.945910149,,79.5,35,Project Management & Skills,United States
0,1,1,7.601402335,16,1.609437912,1000,,18,E-commerce Marketing & Platforms,Australia
0,1,1,10.81979828,12,3.988984047,200,,8,Testing & Automation,Germany
0,1,2,6.908754779,12,1.945910149,500,,35,Frontend & WordPress Development,United States
0,1,2,6.908754779,16,1.609437912,1000,,8,Business Strategy & Development,United States
0,0,2,0,12,0,1000,,18,Android App Development,United States
1,1,2,11.51293546,16,3.80666249,,25,8,Algorithm & Backend Programming,United States
0,1,2,0,8,0,10,,13,Frontend & WordPress Development,Ukraine
0,0,2,0,8,0,150,,8,Frontend & WordPress Development,United States
0,1,1,8.517393171,16,3.044522438,1200,,35,Full-Stack Development,United States
1,1,2,9.210440367,16,2.564949357,,12.5,8,RESTful API Development,Puerto Rico
0,0,1,0,8,0,50,,8,Frontend & WordPress Development,United States
0,1,2,6.216606101,8,2.397895273,10,,3,Android Development,Pakistan
0,1,2,0,8,0,300,,13,Web Design & Development,United States
0,1,0,8.699681401,16,0,5000,,18,Android App Development,United States
0,1,1,0,8,0,30,,3,RESTful API Development,Egypt
0,1,1,0,12,0,50,,35,React & Frontend Development,United States
1,1,2,8.699681401,16,0,,65,35,API & Data Engineering,United States
1,0,2,0,12,0,,22.5,35,Programming Languages & Web Development,United Kingdom
1,1,1,9.903537551,16,0.693147181,,25,35,Big Data & Business Analytics,United States
0,1,1,0,8,0,10,,3,Android & Mobile App Development,Pakistan
1,0,2,0,12,0,,7.5,8,Web Design & Development,United States
0,1,2,0,8,0,10,,3,Android & Mobile App Development,Pakistan
1,1,2,8.699681401,16,2.833213344,,38.5,35,Algorithm & Backend Programming,Malaysia
0,1,0,0,8,0,10,,3,Android & Mobile App Development,Pakistan
0,0,1,0,8,0,500,,8,Full-Stack Development,United States
0,1,1,0,8,0,10,,3,Android & Mobile App Development,Pakistan
0,1,2,6.398594935,8,2.302585093,25,,35,API Integration & Development,Saudi Arabia
1,1,2,11.15626481,16,3.218875825,,22.5,50,Android & Mobile App Development,United States
1,1,2,6.908754779,16,1.609437912,,22.5,50,WordPress & Web Development,United States
0,1,2,8.517393171,12,2.079441542,250,,3,Blockchain & Smart Contracts,United States
0,0,0,0,12,0,150,,8,Salesforce & CRM Development,United States
0,0,1,0,8,0,488,,18,E-commerce & Shopify Platforms,Nigeria
1,1,1,9.210440367,8,3.931825633,,22.5,18,Full-Stack Development,United States
1,1,2,11.15626481,16,3.218875825,,22.5,3,Backend Development,United States
1,1,2,6.685860947,16,0.693147181,,74,35,E-commerce Marketing & Platforms,United States
0,1,2,6.908754779,16,0,2000,,8,3D Design & Animation,United States
1,1,1,11.51293546,16,5.746203191,,30,50,React & Frontend Development,Germany
1,0,1,0,12,0,,30,3,Testing & Automation,United States
1,1,1,9.903537551,16,2.564949357,,65,18,Backend Development,United States
1,1,1,9.903537551,16,2.564949357,,65,35,Backend Development,United States
0,1,2,8.294299609,16,2.302585093,2500,,50,E-commerce & WordPress Development,United States
0,0,2,0,16,0,1000,,13,Frontend & WordPress Development,United States
0,1,1,6.908754779,12,1.386294361,200,,13,WordPress & Web Development,New Zealand
0,1,2,6.908754779,16,0,2600,,35,Backend Development,United States
0,0,1,0,12,0,1250,,35,E-commerce & Shopify Platforms,United States
0,1,2,4.615120517,16,0.693147181,1000,,50,Shopify & E-commerce Marketing,United Kingdom
0,0,1,0,12,0,75,,13,Business Strategy & Development,Pakistan
0,1,2,6.908754779,16,2.944438979,1000,,18,Android & Mobile App Development,United States
1,1,2,8.006700845,16,1.609437912,,47.5,50,Algorithm & Backend Programming,United States
0,1,1,9.210440367,16,3.295836866,3000,,35,React & Frontend Development,United States
0,1,1,3.044522438,8,1.098612289,10,,8,Mobile Game Development,Pakistan
1,0,1,0,12,0,,22.5,3,Full-Stack Development,United States
1,1,2,6.908754779,8,0,,7.5,8,DevOps & Cloud Platforms,United States
0,1,1,9.210440367,12,3.663561646,200,,3,Android & Mobile App Development,United States
1,0,1,0,16,0,,39,35,Web Design & Development,Canada
1,1,1,11.00211651,12,1.945910149,,21,35,3D Modeling & Engineering,United States
0,1,0,0,8,0,150,,35,Web & Branding Development,United States
1,0,1,0,16,0,,6.5,8,Shopify & E-commerce Marketing,Netherlands
0,1,2,6.908754779,12,2.079441542,250,,18,E-commerce & WordPress Development,United Kingdom
1,1,1,4.615120517,16,0.693147181,,22.5,50,Web & Branding Development,Canada
0,1,1,4.615120517,12,1.098612289,100,,13,WordPress & Web Development,India
1,0,1,0,16,0,,22.5,35,API & Data Engineering,Australia
0,1,2,8.987321813,16,3.871201011,800,,8,3D Modeling & Engineering,United Kingdom
0,0,1,0,12,0,4000,,3,Testing & Automation,United States
1,1,0,8.517393171,16,2.079441542,,12.5,35,Full-Stack Development,United States
0,0,1,0,12,0,15000,,13,Full-Stack Development,India
1,0,2,0,12,0,,12.5,18,Full-Stack Development,United States
0,0,2,0,12,0,200,,8,WordPress & Web Development,United Kingdom
0,1,1,8.699681401,16,0.693147181,1000,,35,Big Data & Business Analytics,United States
1,1,2,11.51293546,16,4.189654742,,37,35,Android & Mobile App Development,United States
0,1,1,11.51293546,16,0,1000,,3,Hybrid & Native App Development,United States
0,1,2,0,12,0,250,,35,E-commerce & WordPress Development,Turkey
0,0,2,0,12,0,4000,,13,React & Frontend Development,Israel
1,1,1,3.931825633,8,0.693147181,,147.5,8,DevOps & Cloud Platforms,United States
1,1,0,11.51293546,16,4.65396035,,30,35,Web & Branding Development,United States
